outcome,variable,OR,CILow,CIHigh,p
3M New CABG/Stent,3M New MI,15.239583333333334,4.834224185198851,48.0418142138888,3.321870741375256e-06
3M New CABG/Stent,3M New CABG/Stent,67071.0,1312.8702456420367,3426476.497530858,3.065890484058319e-08
3M New CABG/Stent,3M Cardiac Rehab,1.5047021943573669,0.6450377110093509,3.5100718222520366,0.3444226687147931
3M New CABG/Stent,3M Hospitalized ,2.0127272727272727,0.9071240882243307,4.465840039933258,0.08538250531488553
3M New CABG/Stent,3M HADS-A,0.9831649831649831,0.4831720615996894,2.0005572775079985,0.9626382683338713
3M New CABG/Stent,3M HADS-D,2.05672268907563,0.9772518705547149,4.3285752089247636,0.057513198095200856
3M New CABG/Stent,3M SF-12 (Low),2.955238095238095,1.4049819393053622,6.216045883027071,0.004286103489334004
3M New CABG/Stent,3M Cardiac Anxiety,1.0819672131147542,0.4350068479257381,2.6911140728873195,0.865432321174884
3M New CABG/Stent,3M MOS (Low Support),0.45248868778280543,0.17247756972776662,1.1870877639021125,0.10707513938594243
3M Cardiac Rehab,Age,0.06666666666666667,0.0008088762310560407,5.494591476179161,0.2289442523327928
3M Cardiac Rehab,Race,1.4018691588785046,0.5981569048693058,3.285487674917203,0.43693502331723955
3M Cardiac Rehab,Indigenous,1.7794117647058822,0.38842965883462327,8.151556289170442,0.4579897043499116
3M Cardiac Rehab,Gender Identity,0.10573731626363206,0.00427681893894458,2.614181289936583,0.16980232114623373
3M Cardiac Rehab,Highschool Education,3.1815286624203822,1.10830587682854,9.132970276010152,0.03146595830943739
3M Cardiac Rehab,Post- Secondary Education,1.8498622589531681,1.1703985533119545,2.9237821316643675,0.00844615053939428
3M Cardiac Rehab,Employment,1.3864077669902912,0.6714265331373522,2.862750280942205,0.3771397414200147
3M Cardiac Rehab,Household income before taxes,1.5126811594202898,0.9779778398651305,2.339730203274003,0.06289545610763048
3M Cardiac Rehab,Marital status,1.4068231841526047,0.9154495806893566,2.1619448118365217,0.11946370037123401
3M Cardiac Rehab,Living situation,0.6340057636887608,0.11456627212382373,3.50856583651535,0.6016400617921601
3M Cardiac Rehab,Pack years,2.782716049382716,0.7998471387896633,9.681235621108435,0.10763781227826627
3M Cardiac Rehab,Alcohol use - average number of drinks/week,0.7887640449438202,0.03171757681819936,19.615266391950588,0.8849287658499353
3M Cardiac Rehab,Substance Use Disorder,0.47413793103448276,0.07821588283071329,2.8741832158593787,0.416976661913953
3M Cardiac Rehab,Depression,1.3572781385281385,0.8560474270255154,2.151988180990701,0.1939288615864052
3M Cardiac Rehab,Anxiety,1.6147828863346105,0.9930991923434483,2.6256428261169735,0.05334959459542283
3M Cardiac Rehab,Health Anxiety,0.8546088689586447,0.5527005770546441,1.321432162772223,0.4798399202332968
3M Cardiac Rehab,Delay to Hospital,1.5064589665653496,0.9801969803322997,2.3152679139817165,0.061653542665805285
3M Cardiac Rehab,Personal Stressors,0.7514184397163121,0.4905163408278456,1.1510924806149578,0.18906158388617622
3M Cardiac Rehab,Menopause,0.8137485311398355,0.4707264245752762,1.4067335874116542,0.46051290603020867
3M Cardiac Rehab,Complicated Pregnancy,1.1724137931034482,0.7243813569300995,1.897555878694232,0.5173160980207714
3M Cardiac Rehab,Stroke History,1.2019108280254778,0.5772422706173472,2.5025707784357762,0.6230730409665503
3M Cardiac Rehab,MI History,1.232003129890454,0.6965736890797158,2.1789966170918267,0.47327975051495474
3M Cardiac Rehab,CABG/Stent History,1.1877133105802047,0.6521230733524231,2.1631850884795076,0.5738542098472627
3M Cardiac Rehab,High cholesterol,0.48860759493670886,0.30821939366573714,0.7745696303871936,0.002313971766888508
3M Cardiac Rehab,Diabetes,0.8620689655172413,0.5361934825586252,1.3859976398103875,0.5401184313936525
3M Cardiac Rehab,Hypertension,0.9752100840336134,0.631055967023769,1.5070528728001493,0.9100006264505192
3M Cardiac Rehab,BMI,0.1111111111111111,0.0012021415499476045,10.269738212512303,0.3413880904342418
3M Cardiac Rehab,HFrEF,0.5818965517241379,0.37909524798075006,0.893188713686108,0.013261383501987616
3M Cardiac Rehab,STEMI,0.5811195445920304,0.3785266426343194,0.8921430807529398,0.013071006543226758
3M Cardiac Rehab,ESSI score,0.7989368355222014,0.5089554277474212,1.254137459500673,0.3292089824049037
3M Cardiac Rehab,HADS-A,1.0397250698974836,0.6619370995545748,1.6331283164227592,0.8657200794832527
3M Cardiac Rehab,HADS-D,1.392087083943898,0.780392754239966,2.483245056741686,0.26259409544547796
3M Cardiac Rehab,3M New Depression Diagnosis ,1.5910973084886129,0.6429967616074002,3.9371747981297647,0.3150556947403861
3M Cardiac Rehab,3M New Anxiety Diagnosis ,1.0307108350586611,0.4724413623775049,2.248670226842752,0.9394185094020412
3M Cardiac Rehab,3M New Substance Use Disorder,0.06287339971550499,0.002995733416126653,1.319564808572585,0.07483990311985299
3M Cardiac Rehab,3M New Stroke,1.119186046511628,0.22912413540825882,5.466806910037895,0.88933438695762
3M Cardiac Rehab,3M New MI,1.7794117647058822,0.38842965883462327,8.151556289170442,0.4579897043499116
3M Cardiac Rehab,3M New CABG/Stent,1.5047021943573669,0.645037711009351,3.5100718222520357,0.3444226687147929
3M Cardiac Rehab,3M Cardiac Rehab,158175.0,3120.3857881982512,8018024.796685948,2.2732817782278858e-09
3M Cardiac Rehab,3M Hospitalized ,1.0492273730684327,0.563322160535523,1.9542602040536323,0.8796328392553026
3M Cardiac Rehab,3M HADS-A,1.1071969696969697,0.6958954692425424,1.7615937793652903,0.6673471228658304
3M Cardiac Rehab,3M HADS-D,1.3125,0.7236775759424964,2.380419550455827,0.37064517861263635
3M Cardiac Rehab,3M SF-12 (Low),0.9019379844961241,0.5889156835141738,1.3813388752404516,0.6350949338359574
3M Cardiac Rehab,3M Cardiac Anxiety,1.02,0.5559753269552676,1.8713060626226459,0.9490020145251415
3M Cardiac Rehab,3M MOS (Low Support),0.844891207532765,0.5171548576398556,1.3803237889400042,0.5009467304789037
3M Hospitalized ,Age,15.0,0.18199715198760905,1236.2830821403106,0.2289442523327928
3M Hospitalized ,Race,2.9775036284470247,1.390491602755745,6.3758226513882255,0.0049761341001092595
3M Hospitalized ,Indigenous,1.1378299120234605,0.24630037028449894,5.256414788170522,0.8686472391595053
3M Hospitalized ,Gender Identity,2.0594315245478034,0.0829905410992159,51.10532053563587,0.659278480907778
3M Hospitalized ,Highschool Education,1.8767045454545455,0.8500601867401746,4.143259507819152,0.11924169153537256
3M Hospitalized ,Post- Secondary Education,0.8777777777777778,0.5094376667575715,1.5124398477726861,0.6386324228705627
3M Hospitalized ,Employment,1.5740740740740742,0.7460140131573905,3.321263604936358,0.23370926281214655
3M Hospitalized ,Household income before taxes,1.4506666666666668,0.8544795716125535,2.4628251484191024,0.16831441817564952
3M Hospitalized ,Marital status,1.3409961685823755,0.7893555657001005,2.27815043345856,0.27784478812345037
3M Hospitalized ,Living situation,0.46929039952295765,0.026120057588924273,8.431584744200686,0.6077101851208575
3M Hospitalized ,Pack years,1.2725779967159276,0.44405282832448134,3.6469866971371805,0.6536268280921835
3M Hospitalized ,Alcohol use - average number of drinks/week,2.232876712328767,0.08925867506775284,55.85718596736553,0.6248173410911775
3M Hospitalized ,Substance Use Disorder,1.5674603174603174,0.17239560941212648,14.251707773713038,0.6898349634735887
3M Hospitalized ,Depression,0.7082057562767912,0.395658715505908,1.267646518495793,0.24541402124600242
3M Hospitalized ,Anxiety,1.5907894736842105,0.924438369845572,2.7374579335204654,0.09368047898230968
3M Hospitalized ,Health Anxiety,1.0067114093959733,0.5836098724390535,1.73655023615774,0.9808155358940419
3M Hospitalized ,Delay to Hospital,1.0151515151515151,0.598815616513883,1.7209514419711613,0.9554697428903796
3M Hospitalized ,Personal Stressors,0.941786040841207,0.555023743254805,1.5980594659284009,0.8240652097590485
3M Hospitalized ,Menopause,0.5482456140350878,0.30325611863316676,0.991153137036283,0.04665559343136023
3M Hospitalized ,Complicated Pregnancy,1.3936216688510266,0.795356624054248,2.4419000196302534,0.24610276695908595
3M Hospitalized ,Stroke History,2.7364475201845444,1.3546767601879293,5.527624929274892,0.005012470547580955
3M Hospitalized ,MI History,1.1576797385620916,0.598195719794792,2.2404412681805033,0.6638176196392482
3M Hospitalized ,CABG/Stent History,1.764095468695953,0.9292380958294996,3.3490155393334216,0.08263408532907693
3M Hospitalized ,High cholesterol,1.1,0.6408652025718627,1.8880725543283308,0.7295058571115828
3M Hospitalized ,Diabetes,1.3235294117647058,0.7451702500242465,2.350778367425739,0.3388762467458325
3M Hospitalized ,Hypertension,1.9901115618661258,1.1039452887161443,3.5876270945267823,0.022084740068066527
3M Hospitalized ,BMI,0.1111111111111111,0.0012021415499476045,10.269738212512303,0.3413880904342418
3M Hospitalized ,HFrEF,1.1872822299651569,0.6981157057489364,2.0192055299469005,0.526339667784316
3M Hospitalized ,STEMI,0.6940540540540541,0.4032567074425825,1.194551810443118,0.18740525178661327
3M Hospitalized ,ESSI score,0.8478260869565217,0.47262344920002963,1.5208916843645313,0.5797993834085993
3M Hospitalized ,HADS-A,1.3114112350753573,0.7612487300587613,2.259181998699849,0.3285926088541522
3M Hospitalized ,HADS-D,1.3903061224489797,0.7388773307816686,2.6160649861516543,0.3069213874000676
3M Hospitalized ,3M New Depression Diagnosis ,1.6271929824561404,0.6790420851654214,3.8992531685418133,0.2748790872559387
3M Hospitalized ,3M New Anxiety Diagnosis ,1.1864224137931034,0.4752354706055336,2.961896219903632,0.7142032892834349
3M Hospitalized ,3M New Substance Use Disorder,1.2325581395348837,0.058501388004989684,25.96860722696219,0.893035416337865
3M Hospitalized ,3M New Stroke,8.36864406779661,2.184803652227605,32.05514759281056,0.001931270605083317
3M Hospitalized ,3M New MI,8.043859649122806,2.6107473307632305,24.783584873328397,0.00028178393005113286
3M Hospitalized ,3M New CABG/Stent,2.0127272727272727,0.9071240882243305,4.465840039933258,0.08538250531488562
3M Hospitalized ,3M Cardiac Rehab,1.0492273730684327,0.563322160535523,1.9542602040536323,0.8796328392553026
3M Hospitalized ,3M Hospitalized ,103071.0,2027.096648083092,5240811.310623091,8.47947010516038e-09
3M Hospitalized ,3M HADS-A,1.6293487957181088,0.9464583866241877,2.8049595583140934,0.0781626832543193
3M Hospitalized ,3M HADS-D,1.966026080988332,1.0604601412558845,3.6448881016393324,0.0318422594006875
3M Hospitalized ,3M SF-12 (Low),2.3015384615384615,1.3096147105482414,4.044761598411889,0.0037599637217791727
3M Hospitalized ,3M Cardiac Anxiety,1.6285403050108933,0.8307306884889526,3.192543097052376,0.1556029435356093
3M Hospitalized ,3M MOS (Low Support),0.637466307277628,0.3202992460669961,1.2686988742682752,0.19975777480766732
3M HADS-A,Age,0.3333333333333333,0.006613698248123434,16.800148259355154,0.5827953714318357
3M HADS-A,Race,1.385953177257525,0.6912312895680025,2.7789051776731766,0.3577941663051173
3M HADS-A,Indigenous,1.937888198757764,0.6394787779621905,5.872611883778028,0.24216292406907547
3M HADS-A,Gender Identity,0.734717416378316,0.02974876762858834,18.145614926612108,0.8505469863834323
3M HADS-A,Highschool Education,0.7967418546365915,0.3875288848952131,1.6380652066784733,0.5366278517421281
3M HADS-A,Post- Secondary Education,0.8145087994712055,0.5431167769834242,1.2215137011616783,0.3210597158479348
3M HADS-A,Employment,2.0785714285714287,1.157730660691275,3.731834467520923,0.014264774284312663
3M HADS-A,Household income before taxes,1.224965973167412,0.8254983603587389,1.817740297831592,0.3136112833249537
3M HADS-A,Marital status,1.0135135135135136,0.6836531773022069,1.502530341668305,0.9467245074804843
3M HADS-A,Living situation,2.2411347517730498,0.44681320552552123,11.241129209011175,0.3266760132724362
3M HADS-A,Pack years,0.8049886621315193,0.28615385714644637,2.264539617331315,0.6810155516510485
3M HADS-A,Alcohol use - average number of drinks/week,6.016042780748663,0.24272125228997668,149.11249179185577,0.27326627657996483
3M HADS-A,Substance Use Disorder,3.372340425531915,0.5573361600007932,20.40542272667287,0.18566299968507038
3M HADS-A,Depression,2.9923273657289005,1.9848689430114506,4.511140695317134,1.6651309862503754e-07
3M HADS-A,Anxiety,3.1642009132420092,2.0857541086165075,4.80026258991895,6.054105238917544e-08
3M HADS-A,Health Anxiety,2.669620646766169,1.7795938405223684,4.004775828819598,2.078602477802989e-06
3M HADS-A,Delay to Hospital,0.8671215074723847,0.5847559176035644,1.2858351426396881,0.47814460442642903
3M HADS-A,Personal Stressors,2.893016581632653,1.9179330649250215,4.363835784815918,4.0771888933151683e-07
3M HADS-A,Menopause,0.7067032967032967,0.4398280575952946,1.1355108910101757,0.15135491700957404
3M HADS-A,Complicated Pregnancy,1.2921968787515006,0.84114804442209,1.985111639416978,0.24189217019069076
3M HADS-A,Stroke History,0.9333333333333333,0.48305533243258375,1.8033360831032443,0.8373270179885912
3M HADS-A,MI History,1.1843167701863353,0.7189854643964381,1.9508130297488413,0.5064643696541902
3M HADS-A,CABG/Stent History,1.2439971751412429,0.7366697019383446,2.100709405704474,0.41407799655099264
3M HADS-A,High cholesterol,1.0038766678687343,0.6728628168791303,1.4977322851119346,0.9848769916215376
3M HADS-A,Diabetes,0.9519516217702034,0.6077736238941285,1.4910352383912906,0.8296987543007149
3M HADS-A,Hypertension,1.009594298245614,0.6752262028460873,1.5095395332020185,0.9628913664731796
3M HADS-A,BMI,1.0,0.010819273949528446,92.42764391261066,1.0
3M HADS-A,HFrEF,1.2277492088607596,0.8252019864326432,1.8266656462796327,0.31144122133723817
3M HADS-A,STEMI,1.3284671532846715,0.8951491588868932,1.9715429097322916,0.15851303106967396
3M HADS-A,ESSI score,2.39,1.5783775099409691,3.618969456941661,3.854103855448594e-05
3M HADS-A,HADS-A,5.032227261876343,3.2927107056266514,7.6907185231604105,8.211527663346227e-14
3M HADS-A,HADS-D,4.054054054054054,2.4962632308657264,6.58398283881792,1.5359905100580596e-08
3M HADS-A,3M New Depression Diagnosis ,3.2688172043010755,1.6211580035774267,6.591070020044703,0.0009319256742411844
3M HADS-A,3M New Anxiety Diagnosis ,2.4,1.2290022498188582,4.68672860513393,0.010350896022661885
3M HADS-A,3M New Substance Use Disorder,2.2237762237762237,0.13811508518477247,35.804783285017,0.572959899226184
3M HADS-A,3M New Stroke,0.6277665995975855,0.12879174785873437,3.0599080307736415,0.5645373047994844
3M HADS-A,3M New MI,0.6574468085106383,0.17818961236547157,2.425709895671673,0.5289289880331197
3M HADS-A,3M New CABG/Stent,0.9831649831649831,0.4831720615996894,2.0005572775079985,0.9626382683338713
3M HADS-A,3M Cardiac Rehab,1.1071969696969697,0.6958954692425424,1.7615937793652903,0.6673471228658304
3M HADS-A,3M Hospitalized ,1.6293487957181088,0.9464583866241877,2.8049595583140934,0.0781626832543193
3M HADS-A,3M HADS-A,184671.0,3646.0861449809363,9353420.869648242,1.3992756013339532e-09
3M HADS-A,3M HADS-D,6.112721417069243,3.6317956600977213,10.288399078513029,9.409462891797943e-12
3M HADS-A,3M SF-12 (Low),1.4217108028583438,0.9560498536064667,2.1141801333260988,0.08221155217885275
3M HADS-A,3M Cardiac Anxiety,6.136363636363637,3.5110257578697905,10.724774260993165,1.904219193294504e-10
3M HADS-A,3M MOS (Low Support),3.0326674989596336,1.9420466704917054,4.735762687370164,1.0670241415550206e-06
3M HADS-D,Age,0.3333333333333333,0.006613698248123434,16.800148259355154,0.5827953714318357
3M HADS-D,Race,1.3793103448275863,0.6055734421853843,3.141645413779528,0.4438490780698551
3M HADS-D,Indigenous,1.4763157894736842,0.3969130903307493,5.491147466144576,0.5610747786575984
3M HADS-D,Gender Identity,1.6079664570230607,0.06490718494023416,39.83466744539987,0.7717901862485549
3M HADS-D,Highschool Education,1.9088235294117648,0.9125546180480103,3.9927552766428422,0.08598455393673579
3M HADS-D,Post- Secondary Education,1.306046511627907,0.8017742896513117,2.127478409512547,0.2834760225322873
3M HADS-D,Employment,1.1801242236024845,0.5649885044777678,2.464993839867,0.6594219366964025
3M HADS-D,Household income before taxes,1.387218045112782,0.8539133622992651,2.2535938534852282,0.1861406671959277
3M HADS-D,Marital status,2.3738156761412577,1.4303623213164398,3.9395618720631433,0.0008231900159896667
3M HADS-D,Living situation,2.4675324675324677,0.4440695109345345,13.71117883214567,0.30195304767794795
3M HADS-D,Pack years,1.4112554112554112,0.4431884490814617,4.493893827615528,0.5599361327205121
3M HADS-D,Alcohol use - average number of drinks/week,12.18918918918919,0.48989544044395195,303.2817226369856,0.12729363660493828
3M HADS-D,Substance Use Disorder,3.2987012987012987,0.5420591678787794,20.074248168581935,0.19519333919164883
3M HADS-D,Depression,5.277138749101366,3.1385498312861912,8.872949251806151,3.513804400500763e-10
3M HADS-D,Anxiety,2.8669172932330826,1.7473720443267624,4.703757733176765,3.054739157505878e-05
3M HADS-D,Health Anxiety,1.8190298507462686,1.1161209412228608,2.9646156394849825,0.016357633484129143
3M HADS-D,Delay to Hospital,1.258318478906714,0.774049662502738,2.045560473779686,0.35399453317316976
3M HADS-D,Personal Stressors,2.245016611295681,1.3576301273355322,3.712424675552227,0.0016247824869016928
3M HADS-D,Menopause,0.6482927576175165,0.3701306632712404,1.135500355103869,0.12961318986579407
3M HADS-D,Complicated Pregnancy,1.497810774795355,0.8964508011691487,2.5025769558877937,0.12292453886694571
3M HADS-D,Stroke History,0.9967497291440953,0.4467673894146444,2.2237747116022195,0.9936555558954379
3M HADS-D,MI History,1.2741935483870968,0.7012876499372357,2.3151258957670335,0.42641902671292153
3M HADS-D,CABG/Stent History,1.2910487288135593,0.6897037103004914,2.416699802071399,0.4245123799827728
3M HADS-D,High cholesterol,1.5195804195804197,0.9115874289435675,2.5330808414594235,0.10850548161063514
3M HADS-D,Diabetes,1.3697976326842307,0.8086420908549264,2.3203659266902377,0.24194210166650698
3M HADS-D,Hypertension,0.9622844827586207,0.5874157926132703,1.5763815637957486,0.8786616146972406
3M HADS-D,BMI,1.0,0.010819273949528446,92.42764391261066,1.0
3M HADS-D,HFrEF,1.2875457875457876,0.7914799943576729,2.094524393345244,0.3086592737460907
3M HADS-D,STEMI,1.0858250276854928,0.6681783463837,1.76452289591431,0.7395981196106536
3M HADS-D,ESSI score,4.068027210884353,2.461097383580414,6.724173329712052,4.438273929694056e-08
3M HADS-D,HADS-A,2.6884779516358464,1.6418140032120483,4.402394962091547,8.47886729373831e-05
3M HADS-D,HADS-D,8.551351351351352,4.981464631883723,14.679540122842624,7.013215222858535e-15
3M HADS-D,3M New Depression Diagnosis ,5.575268817204301,2.726174382776706,11.401920060752262,2.507597998991866e-06
3M HADS-D,3M New Anxiety Diagnosis ,3.6786684782608696,1.8218314951769876,7.428020543489107,0.0002800530252042225
3M HADS-D,3M New Substance Use Disorder,4.910256410256411,0.3038547945357324,79.34914455209902,0.2623212948716128
3M HADS-D,3M New Stroke,1.398886827458256,0.2851270976622435,6.863200208190367,0.6791224264140092
3M HADS-D,3M New MI,0.3974358974358974,0.05092992201912163,3.101424198359717,0.37872714743063085
3M HADS-D,3M New CABG/Stent,2.05672268907563,0.9772518705547149,4.3285752089247636,0.057513198095200856
3M HADS-D,3M Cardiac Rehab,1.3125,0.7236775759424964,2.380419550455827,0.37064517861263635
3M HADS-D,3M Hospitalized ,1.966026080988332,1.0604601412558845,3.6448881016393324,0.0318422594006875
3M HADS-D,3M HADS-A,6.112721417069243,3.6317956600977213,10.288399078513029,9.409462891797943e-12
3M HADS-D,3M HADS-D,122271.0,2408.030109925571,6208476.123025757,5.037885239024904e-09
3M HADS-D,3M SF-12 (Low),2.3234594594594595,1.3887408331417104,3.8873083666293926,0.0013243531332565006
3M HADS-D,3M Cardiac Anxiety,2.9076023391812864,1.6247206943258026,5.203449055790257,0.0003250343677469585
3M HADS-D,3M MOS (Low Support),2.71456203371097,1.623583983140058,4.538630037858266,0.00014006811785363113
3M SF-12 (Low),Age,0.3333333333333333,0.006613698248123434,16.800148259355154,0.5827953714318357
3M SF-12 (Low),Race,3.1700895208004214,1.4609491929100196,6.878724885614552,0.0035101461632225666
3M SF-12 (Low),Indigenous,1.096264367816092,0.36272992129178216,3.3131966612053594,0.8706169799382778
3M SF-12 (Low),Gender Identity,2.8238993710691824,0.11443673728889367,69.68398301843985,0.5256325418033476
3M SF-12 (Low),Highschool Education,0.9825688073394495,0.5173469091998258,1.866139420161425,0.9571491085471404
3M SF-12 (Low),Post- Secondary Education,1.036160784934325,0.7143836391123435,1.5028748048734057,0.851478427893269
3M SF-12 (Low),Employment,1.0137735849056604,0.5690977377562404,1.8059057579537965,0.9629618371999039
3M SF-12 (Low),Household income before taxes,1.1957671957671958,0.8286360677338206,1.7255575060633868,0.33934811260992837
3M SF-12 (Low),Marital status,1.2471928942517179,0.8655020194705516,1.7972114223644533,0.23598943155986762
3M SF-12 (Low),Living situation,0.9364406779661016,0.1870302573073766,4.688659236074448,0.9363132037098801
3M SF-12 (Low),Pack years,1.5522552255225524,0.6577961222523523,3.6629834133283437,0.3154763156043353
3M SF-12 (Low),Alcohol use - average number of drinks/week,2.676767676767677,0.10810896036199584,66.27651557647398,0.547613593434843
3M SF-12 (Low),Substance Use Disorder,3.795744680851064,0.42100386104855997,34.22219845282445,0.23447505182410866
3M SF-12 (Low),Depression,0.9409549751642365,0.6414097970843249,1.3803909284066138,0.755598161919341
3M SF-12 (Low),Anxiety,0.9854860872552388,0.665729531589618,1.4588249162609113,0.941762769499096
3M SF-12 (Low),Health Anxiety,1.0647659854976927,0.730392956434453,1.5522145906326466,0.744180535460194
3M SF-12 (Low),Delay to Hospital,1.15944247502417,0.8050335644653539,1.6698767756136559,0.42671467535629903
3M SF-12 (Low),Personal Stressors,1.2698654480832698,0.8810949279738515,1.8301753931825835,0.2001371066608112
3M SF-12 (Low),Menopause,0.7447665056360708,0.4715841984178015,1.1761996050299073,0.20625541326495056
3M SF-12 (Low),Complicated Pregnancy,0.9332147621164962,0.6227022328042155,1.398565391857148,0.7377274012292349
3M SF-12 (Low),Stroke History,1.7478187447227695,0.9352825003583904,3.266254167306331,0.08007120278038551
3M SF-12 (Low),MI History,0.9506802721088435,0.5937896777335169,1.5220759364270262,0.83317883947075
3M SF-12 (Low),CABG/Stent History,0.9257425742574258,0.5630614703483685,1.5220350866176944,0.7610041628499746
3M SF-12 (Low),High cholesterol,1.4872233304835185,1.0250971678003862,2.1576815390881974,0.03656779476113614
3M SF-12 (Low),Diabetes,1.1445086705202312,0.7560809037965747,1.7324866827325913,0.5233977992457188
3M SF-12 (Low),Hypertension,1.1970940170940172,0.824665894928707,1.7377147455408932,0.34408217153862
3M SF-12 (Low),BMI,1.0,0.010819273949528446,92.42764391261066,1.0
3M SF-12 (Low),HFrEF,1.3974358974358974,0.9638673753322117,2.026032976548667,0.07742819310994853
3M SF-12 (Low),STEMI,1.7632736572890026,1.2174297430974945,2.553850855145691,0.0026910368637219355
3M SF-12 (Low),ESSI score,1.4217108028583438,0.9560498536064667,2.1141801333260988,0.08221155217885275
3M SF-12 (Low),HADS-A,1.7628642987249545,1.1911794908089715,2.6089187731132655,0.004586457699839653
3M SF-12 (Low),HADS-D,2.44568590937306,1.4874496425479469,4.021231641200336,0.0004233944051762875
3M SF-12 (Low),3M New Depression Diagnosis ,1.2724505327245053,0.6345527352109781,2.5516088236425984,0.497304398910868
3M SF-12 (Low),3M New Anxiety Diagnosis ,1.1729627630868862,0.6019276397574485,2.2857259788615605,0.6392940256273046
3M SF-12 (Low),3M New Substance Use Disorder,4.726315789473684,0.22565470660474204,98.99222257728366,0.31694936665773643
3M SF-12 (Low),3M New Stroke,1.8969957081545064,0.4686852556222087,7.678058299442899,0.36939819302799015
3M SF-12 (Low),3M New MI,1.516883116883117,0.4887509519926251,4.7077849790454405,0.47086968157736053
3M SF-12 (Low),3M New CABG/Stent,2.955238095238095,1.4049819393053622,6.216045883027071,0.004286103489334004
3M SF-12 (Low),3M Cardiac Rehab,0.9019379844961241,0.5889156835141738,1.3813388752404516,0.6350949338359574
3M SF-12 (Low),3M Hospitalized ,2.3015384615384615,1.3096147105482414,4.044761598411889,0.0037599637217791727
3M SF-12 (Low),3M HADS-A,1.4217108028583438,0.9560498536064667,2.1141801333260988,0.08221155217885275
3M SF-12 (Low),3M HADS-D,2.3234594594594595,1.3887408331417104,3.8873083666293926,0.0013243531332565006
3M SF-12 (Low),3M SF-12 (Low),215071.0,4249.247580301566,10885582.486515732,8.637291862063867e-10
3M SF-12 (Low),3M Cardiac Anxiety,3.8745098039215686,2.1107458607434317,7.112095539250278,1.2385307683733009e-05
3M SF-12 (Low),3M MOS (Low Support),0.3668263715500371,0.23358737400165616,0.5760653264744173,1.3297828561310026e-05
3M Cardiac Anxiety,Age,0.3333333333333333,0.006613698248123434,16.800148259355154,0.5827953714318357
3M Cardiac Anxiety,Race,1.7159555815312684,0.7485350388698084,3.933688344414892,0.20205677505368635
3M Cardiac Anxiety,Indigenous,1.0769230769230769,0.23332826888413583,4.970522085283086,0.924337148843997
3M Cardiac Anxiety,Gender Identity,1.9530864197530864,0.07873661751210294,48.446919407448235,0.6828316016522528
3M Cardiac Anxiety,Highschool Education,1.0145199063231851,0.4093709597283654,2.514224851242391,0.9751637715780185
3M Cardiac Anxiety,Post- Secondary Education,0.9353658536585366,0.5501255193679989,1.590381193723726,0.805116828891614
3M Cardiac Anxiety,Employment,1.0847457627118644,0.4863336156593897,2.4194777655374815,0.8424592895432399
3M Cardiac Anxiety,Household income before taxes,1.3954741379310345,0.8306028128452012,2.34449972901463,0.20808441541902756
3M Cardiac Anxiety,Marital status,0.9057282671272309,0.5389601133671718,1.5220860941789758,0.7085065304514662
3M Cardiac Anxiety,Living situation,0.445014245014245,0.02477991134410482,7.9918638737467464,0.582682342584814
3M Cardiac Anxiety,Pack years,0.53,0.11791718721289075,2.382180296523321,0.40768375500916143
3M Cardiac Anxiety,Alcohol use - average number of drinks/week,1.7715355805243447,0.07101931201645836,44.18992840055156,0.7275074309064764
3M Cardiac Anxiety,Substance Use Disorder,9.234375,1.5133296704490569,56.34838416623482,0.015996747514068807
3M Cardiac Anxiety,Depression,2.0558128763316352,1.218094677936844,3.469653598396298,0.006958654754711539
3M Cardiac Anxiety,Anxiety,1.571218487394958,0.9217252061683816,2.6783769377363758,0.09681947291068453
3M Cardiac Anxiety,Health Anxiety,2.357843137254902,1.3957550639289102,3.9830944580282,0.0013437895898331606
3M Cardiac Anxiety,Delay to Hospital,1.297236614853195,0.7710046574581398,2.1826364064566524,0.3269230143075399
3M Cardiac Anxiety,Personal Stressors,1.2979127134724857,0.7722613440732602,2.181356641403644,0.32492439247778393
3M Cardiac Anxiety,Menopause,0.4179264214046823,0.23731490453827536,0.7359946230429603,0.0025140485800067692
3M Cardiac Anxiety,Complicated Pregnancy,1.1869565217391305,0.67727366021308,2.080201648556369,0.5493548200150897
3M Cardiac Anxiety,Stroke History,0.8516593362654938,0.3466897954605554,2.0921401049160826,0.7262135051194973
3M Cardiac Anxiety,MI History,1.0833333333333333,0.5615140720488875,2.090083168937807,0.8113153946415654
3M Cardiac Anxiety,CABG/Stent History,1.175366568914956,0.5950041396119794,2.321810016689675,0.6417838852118883
3M Cardiac Anxiety,High cholesterol,1.2,0.7035804892385455,2.0466741503284847,0.5032866541948888
3M Cardiac Anxiety,Diabetes,1.1260113268608414,0.6325093618249196,2.004557694704717,0.686707227679606
3M Cardiac Anxiety,Hypertension,1.3106382978723403,0.7616987448828196,2.255186527994042,0.32859462877258716
3M Cardiac Anxiety,BMI,1.0,0.010819273949528446,92.42764391261066,1.0
3M Cardiac Anxiety,HFrEF,1.159011772508705,0.6880408130618433,1.9523671609478046,0.5791383945796978
3M Cardiac Anxiety,STEMI,1.1312348668280872,0.6734134703223604,1.9003069886840491,0.6412562504976589
3M Cardiac Anxiety,ESSI score,1.6096153846153847,0.9438497769623065,2.744993694578158,0.08049740850401406
